Date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,sma_7,sma_21,sma_50,ema_12,volatility
2025-07-17,615.485,619.35,612.56,617.99,1000000,65.09521168422988,5.8945276997988,6.1569538752621416,-0.26242617546334124,609.3082499999999,617.9468763984854,600.6696236015144,611.8057142857143,608.7302380952381,592.4802,611.0770804191925,0.06466420808236648
2025-07-18,617.965,623.495,617.72,618.82,1000000,62.59904912836764,6.075564816801261,6.140676063569966,-0.06511124676870494,610.2095,618.8694598273032,601.5495401726969,613.3599999999999,609.7611904761904,593.2459,612.2682988162398,0.06259294666263565
2025-07-21,618.875,621.525,614.805,620.33,1000000,65.3947865508124,6.268621648449312,6.166265180545835,0.1023564679034763,611.03225,620.2658964115002,601.7986035884998,615.1842857142857,610.6914285714286,594.283,613.5085605368183,0.06123248416408908
2025-07-22,620.33,628.975,619.045,628.6,1000000,74.83908718548857,7.008154816852198,6.334643107807108,0.6735117090450897,612.381,623.5140047960762,601.2479952039238,617.4928571428571,611.8688095238094,595.4771,615.8303204542309,0.0715387923972975
2025-07-23,628.595,634.89,626.305,634.31,1000000,80.29253271747483,7.963194708713672,6.660353427988421,1.302841280725251,613.867,628.1185038541638,599.6154961458361,620.7464285714286,613.4252380952381,596.8068,618.6733480766569,0.0750702242089816
2025-07-24,634.315,640.625,633.375,638.615,1000000,81.74254130512294,8.96411548201013,7.121105838792763,1.843009643217366,615.471,633.0748239266952,597.8671760733048,624.8328571428572,615.0454761904762,598.1573999999999,621.741294526402,0.07663071954528174
2025-07-25,638.615,641.46,637.09,639.975,1000000,89.87930600955477,9.754647535367667,7.647814178107745,2.106833357259922,616.9785,637.4730024977813,596.4839975022188,628.3771428571429,616.6378571428571,599.5898000000001,624.5464799838787,0.07590423009707331
2025-07-28,640.3,641.81,628.49,628.765,1000000,69.57867412140565,9.368601166512462,7.991971575788689,1.3766295907237733,617.79375,638.8216967864225,596.7658032135776,629.9164285714286,617.5397619047619,600.6725,625.195483063282,0.1033084253355663
2025-07-29,628.79,629.84,625.24,627.58,1000000,69.62037962037948,8.864848585027403,8.166546977636433,0.6983016073909702,618.56375,639.8523809848828,597.2751190151173,631.1678571428572,618.259761904762,601.6714000000001,625.5623318227771,0.10376009243214743
2025-07-30,627.63,635.91,618.64,619.095,1000000,59.91746195511997,7.692280624205523,8.071693706950251,-0.37941308274472796,618.9375,639.973811338655,597.901188661345,630.9914285714285,618.5890476190476,602.5165999999999,624.567357696196,0.11617470918051254
2025-07-31,618.98,622.29,616.21,617.375,1000000,54.486771524684,6.548732727559354,7.767101511072072,-1.2183687835127177,619.27125,639.9663172676005,598.5761827323995,629.3878571428571,618.8630952380952,603.4133,623.4608411275506,0.11657292276464266
2025-08-01,617.345,629.715,616.78,629.065,1000000,63.324718759501415,6.510696823035346,7.515820573464727,-1.005123750429381,620.129,640.9610220611893,599.2969779388108,628.6385714285715,619.7376190476191,604.3659,624.3230194156198,0.13358821421874573
2025-08-04,628.68,630.475,623.605,625.42,1000000,61.34756995581732,6.115931406977552,7.235842740167293,-1.1199113331897408,620.98725,641.1635434040497,600.8109565959503,626.7535714285715,620.3809523809524,605.2334,624.4917856593705,0.13345847851891485
