Date,open,high,low,close,volume,rsi,macd,macd_signal,macd_hist,bb_sma,bb_upper,bb_lower,sma_7,sma_21,sma_50,ema_12,volatility
2023-05-26,445.65,446.205,444.19,444.55,1000000,52.303086135421474,-1.4092972490536795,-1.2227578717742202,-0.18653937727945924,446.37649999999996,452.2957834737069,440.45721652629305,445.4864285714286,446.65166666666664,450.879,446.1553681592877,0.0769539344216182
2023-05-29,444.55,445.85,443.14,444.28,1000000,51.660600545950786,-1.4545068786396769,-1.2691076731473117,-0.18539920549236522,445.98275,451.30071505896905,440.664784941031,444.84714285714284,446.27666666666664,450.4764,445.86684998093574,0.07689653781093961
2023-05-30,445.5,448.155,444.605,447.3,1000000,57.41482965931862,-1.2324402707238846,-1.2617741926626262,0.029333921938741625,445.97024999999996,451.273859967202,440.66664003279794,444.71857142857147,446.0454761904763,450.13419999999996,446.0873345992533,0.07314020289501359
2023-05-31,447.3,449.355,446.29,447.605,1000000,56.46383937717687,-1.020081073402764,-1.213435568810654,0.19335449540788985,446.063,451.415051647929,440.710948352071,445.255,446.04809523809524,449.7981,446.32082158398356,0.07161474729541463
2023-06-01,447.755,449.855,446.86,448.955,1000000,51.594533029612734,-0.7343856216736526,-1.1176255793832537,0.38323995770960106,446.24325,451.73518981164494,440.75131018835503,446.27714285714285,446.2007142857143,449.48900000000003,446.7260798018322,0.07215209460502547
2023-06-02,448.955,449.365,447.415,448.755,1000000,44.0568475452196,-0.5181355028354915,-0.9977275640737013,0.47959206123820985,446.5035,451.9511910608744,441.05580893912554,446.7278571428572,446.3628571428571,449.31590000000006,447.03822137078106,0.07031299162372881
2023-06-05,448.755,449.455,447.99,448.455,1000000,44.986807387862704,-0.3667357173886785,-0.8715291947366969,0.5047934773480184,446.74875000000003,452.07691930642125,441.4205806935788,447.12857142857143,446.59642857142853,449.134,447.25618731373777,0.07042769588682501
2023-06-06,448.455,448.73,446.865,447.655,1000000,44.0568475452196,-0.3077559912705965,-0.7587745540434768,0.4510185627728803,446.954,452.0756019286727,441.8323980713273,447.57214285714286,446.7919047619048,449.0191,447.3175431116243,0.0708987139431295
2023-06-07,447.655,448.495,445.065,445.65,1000000,42.297196725378264,-0.4179826333003689,-0.6906161698948553,0.2726335365944864,447.05649999999997,451.9734375363977,442.13956246360226,447.76785714285717,446.89190476190475,448.976,447.0609980175282,0.07304664081460051
2023-06-08,445.65,446.11,443.6,444.65,1000000,41.38349514563103,-0.5793512829442307,-0.6683631925047304,0.08901190956049976,447.0665,451.9618835396212,442.1711164603788,447.3892857142857,446.9419047619047,448.8559,446.6900752456008,0.07327326441562984
2023-06-09,444.65,446.765,443.95,446.655,1000000,57.682826622842924,-0.5392343983866681,-0.642537433681118,0.10330303529444995,446.9865,451.8523099342025,442.1206900657975,447.2535714285714,447.0469047619048,448.67699999999996,446.68467905396983,0.06825806003801889
2023-06-12,446.655,449.72,445.135,447.605,1000000,66.91926552025647,-0.425875193694651,-0.5992049856838246,0.17332979198917364,446.81399999999996,451.30249359327115,442.3255064067288,447.0607142857143,447.01595238095234,448.5679,446.82626689182064,0.06458969977959042
2023-06-13,447.605,449.24,447.34,448.655,1000000,60.603956959388945,-0.24844703966311954,-0.5290533964796836,0.2806063568165641,446.729,450.9939694266806,442.46403057331935,447.0464285714285,446.90166666666664,448.59579999999994,447.10761044692515,0.06512809482822376
2023-06-14,448.655,451.455,447.355,450.455,1000000,64.87155679356235,0.0369846712124513,-0.4158457829412567,0.452830454153708,446.754,451.10361171890753,442.4043882810925,447.33214285714286,446.9064285714286,448.6479,447.6225934550905,0.06672559413545814
2023-06-15,450.455,453.46,449.355,453.36,1000000,74.52672605790633,0.4919299185228283,-0.2342906426484397,0.726220561171268,446.98425,452.1842654605028,441.78423453949716,448.1471428571429,447.0685714285714,448.79200000000003,448.5052713850766,0.06956305644471593
2023-06-16,453.36,453.485,447.855,448.155,1000000,58.46254640751252,0.4275487884267477,-0.10192275643340223,0.5294715448601499,446.98199999999997,452.179839024663,441.78416097533693,448.505,447.04,448.839,448.4513834796802,0.08147767587611485
2023-06-19,447.605,449.065,445.73,448.655,1000000,53.325153374233025,0.41212142110435934,0.0008860790741500868,0.4112353420302093,447.22225,452.25202186361315,442.1924781363868,449.07714285714286,447.06166666666667,448.9171,448.4827090981909,0.07297922110826167
2023-06-20,448.655,449.225,447.6,448.505,1000000,52.22551928783378,0.38337210002725897,0.07738328326477187,0.3059888167624871,447.5575,451.91435002097364,443.20064997902637,449.3414285714286,447.2833333333333,448.86519999999996,448.4861384677,0.07049822961588639
2023-06-21,448.505,449.155,446.24,448.655,1000000,49.21135646687694,0.36844460231696985,0.13559554707521146,0.2328490552417584,447.71025,451.9916964783953,443.42880352160466,449.4914285714285,447.6097619047619,448.7892,448.5121171649769,0.064126607939428
2023-06-22,448.655,449.555,447.015,447.505,1000000,46.87030545818729,0.26081257872840524,0.16063895340585022,0.10017362532255503,447.803,451.97550826999213,443.63049173000786,449.32714285714286,447.70047619047614,448.72229999999996,448.3571760626728,0.06495574218045248
2023-06-23,447.15,448.64,446.355,448.305,1000000,49.633610161211585,0.237330935418413,0.1759773498083628,0.06135358561005019,447.99075000000005,451.8749057709015,444.1065942290986,449.02,447.82690476190476,448.6613,448.3491489761077,0.06437753829567275
2023-06-26,448.305,451.355,448.305,450.1,1000000,55.69531795946901,0.35941989367512406,0.21266585858171505,0.146754035093409,448.28175,451.8549636133055,444.7085363866945,448.55428571428575,448.0911904761905,448.6603,448.61851067209113,0.06546520312169234
2023-06-27,450.1,452.045,449.355,450.48,1000000,62.17237903225815,0.4812910730081512,0.2663909014670023,0.21490017154114893,448.4407499999999,452.1116931958781,444.76980680412174,448.88642857142855,448.38642857142855,448.62480000000005,448.9048936456156,0.06134230583245938
2023-06-28,450.48,450.48,450.48,450.48,1000000,65.47239915074319,0.5712893921664204,0.3273705996068859,0.24391879255953447,448.58449999999993,452.34179311858196,444.8272068814179,449.1471428571428,448.53785714285704,448.48920000000004,449.14721770013625,0.06134280765050372
2023-06-29,451.105,455.265,450.605,454.11,1000000,68.21402394331793,0.9248631249295727,0.44686910467142327,0.4779940202581494,448.84225,453.3407204710539,444.3437795289461,449.9478571428571,448.847619047619,448.43620000000004,449.9107226693461,0.06665484396749373
2023-06-30,454.11,455.16,450.49,450.855,1000000,57.13658322353975,0.9316817118530594,0.5438316261077505,0.3878500857453089,448.94725,453.5343067045245,444.3601932954755,450.26214285714286,448.9380952380952,448.3593,450.0559961048313,0.07207651332522012
2023-07-03,449.1,450.305,447.43,448.355,1000000,49.38067712634196,0.7269762547492178,0.580460551836044,0.14651570291317384,448.94225000000006,453.53178325800275,444.35271674199737,450.38357142857143,448.91904761904766,448.18120000000005,449.7943043963958,0.074917291374102
2023-07-04,448.355,448.605,444.56,445.1,1000000,39.571567672833574,0.2986517370211459,0.5240987888730644,-0.2254470518519185,448.81449999999995,453.68833119591886,443.94066880408104,449.9257142857144,448.7592857142857,447.99799999999993,449.0721037200272,0.07905360139056274
2023-07-05,445.1,446.23,442.44,445.6,1000000,33.32617103566825,-0.00044754880025266175,0.41918952133840104,-0.4196370701386537,448.812,453.6927121999708,443.9312878000292,449.28285714285715,448.66142857142853,447.81480000000005,448.5379339169461,0.07758930401452777
2023-07-06,445.6,445.6,445.6,445.6,1000000,42.928314420149576,-0.23477949582502333,0.28839571790571616,-0.5231752137307395,448.8595,453.58570900711595,444.1332909928841,448.5857142857143,448.6590476190476,447.60360000000003,448.08594408356976,0.0771338843423018
2023-07-07,445.6,445.6,445.6,445.6,1000000,41.30372900654723,-0.4156973518037148,0.14757710396382995,-0.5632744557675448,448.80675,453.6584423525928,443.9550576474073,447.8885714285714,448.70428571428573,447.4725,447.70349114763593,0.07536967174871677
2023-07-10,445.6,448.105,442.08,443.1,1000000,36.429826763745965,-0.7521350184330231,-0.03236532051554067,-0.7197696979174825,448.58150000000006,454.04752723046704,443.1154727695331,446.3157142857143,448.535,447.2914,446.99526174030734,0.07730655736040315
2023-07-11,443.1,443.225,439.54,442.05,1000000,34.13403795339907,-1.0909151274055375,-0.24407528189354005,-0.8468398455119974,448.25124999999997,454.4478822559746,442.05461774402534,445.0578571428572,448.2704761904762,447.1814,446.2344522417985,0.07681934542480505
2023-07-12,442.05,443.315,439.175,442.8,1000000,38.47661033553764,-1.2840799976557946,-0.452076225045991,-0.8320037726098036,447.8684999999999,454.42708384906814,441.3099161509317,444.2642857142858,447.9916666666666,447.12239999999997,445.70607497382946,0.07534923670017368
2023-07-13,442.8,445.235,441.28,444.8,1000000,41.892204487624355,-1.2612424458842497,-0.6139094692136428,-0.647332976670607,447.44050000000004,453.59494717257326,441.28605282742683,444.22142857142853,447.72238095238095,447.1114,445.5666788240095,0.07314802996689332
2023-07-14,444.8,447.455,444.34,445.1,1000000,37.57455268389662,-1.2050450198992735,-0.7321365793507689,-0.47290844054850456,447.2877500000001,453.51870116081136,441.0567988391888,444.15000000000003,447.3290476190477,447.14239999999995,445.4948820818542,0.06176039118174594
2023-07-17,445.1,448.805,444.53,445.1,1000000,36.372847011144906,-1.1472829907668824,-0.8151658616339916,-0.3321171291328908,447.10999999999996,453.3794337862357,440.8405662137642,444.0785714285715,447.1835714285714,447.17339999999996,445.43413099233817,0.061539450575570795
2023-07-18,445.1,445.31,443.34,443.95,1000000,34.37051220679747,-1.1806912814378165,-0.8882709455947567,-0.2924203358430598,446.88225,453.26816746283174,440.49633253716826,443.84285714285716,446.9595238095238,447.1814,445.2058031473631,0.06202822951078318
2023-07-19,443.95,445.38,441.04,443.85,1000000,20.449308755760413,-1.201387904824685,-0.9508943374407425,-0.25049356738394246,446.642,453.1081421020732,440.1758578979268,443.9500000000001,446.7378571428572,447.1864,444.9972180477688,0.061959784981813856
2023-07-20,443.85,445.085,443.09,444.35,1000000,27.73022937350227,-1.1640261379075127,-0.9935206975340966,-0.1705054403734162,446.4842500000001,453.01535796999895,439.95314203000123,444.27857142857147,446.53285714285715,447.18440000000004,444.8976460404198,0.061738550624852846
2023-07-21,444.35,445.825,443.84,445.4,1000000,38.768529076396625,-1.0377281594065266,-1.0023621899085826,-0.035365969497944016,446.33900000000006,452.8286927183759,439.8493072816242,444.65000000000003,446.4326190476191,447.12729999999993,444.97493126497056,0.062035383790003874
2023-07-24,445.4,446.405,444.47,446.055,1000000,54.52392231170054,-0.874700077567752,-0.9768297674404166,0.10212968987266458,446.13675,452.38038193476643,439.8931180652336,444.82928571428573,446.32547619047625,447.02729999999997,445.14109568574435,0.060322726684594236
2023-07-25,446.055,446.14,444.59,444.9,1000000,46.8777876895627,-0.8291401835053307,-0.9472918506533995,0.1181516671480688,445.85775,451.774325712174,439.941174287826,444.80071428571426,446.07785714285717,446.9182,445.10400404178364,0.06058059853107065
2023-07-26,444.9,445.31,443.75,444.9,1000000,46.8777876895627,-0.7839962188295431,-0.9146327242886282,0.13063650545908512,445.57875,451.08994709510057,440.06755290489946,444.7721428571428,445.8121428571429,446.81710000000004,445.0726188045861,0.06058059853107065
2023-07-27,444.9,445.475,444.01,444.6,1000000,45.65595134665508,-0.7636242098233765,-0.8844310213955778,0.1208068115722013,445.10325,448.88483595941074,441.32166404058927,444.86500000000007,445.5321428571429,446.73400000000004,444.9999082192652,0.05120108003803518
2023-07-28,444.6,446.27,444.355,445.04,1000000,60.264550264550266,-0.7038612488092326,-0.8483170668783089,0.14445581806907626,444.8125,447.4545695636069,442.1704304363931,445.03499999999997,445.10023809523807,446.67080000000004,445.00607618553204,0.046225176473439954
2023-07-31,445.6,446.92,444.37,444.6,1000000,64.42307692307703,-0.684116920392853,-0.8154770375812178,0.13136011718836482,444.62474999999995,446.6740566221455,442.5754433778544,445.07071428571425,444.802380952381,446.68580000000003,444.94360292621946,0.042498177251301276
2023-08-01,444.6,446.425,443.475,444.6,1000000,61.12484548825721,-0.6608515129966577,-0.7845519326643058,0.12370041966764811,444.59975000000003,446.6368079275,442.56269207250006,444.9564285714286,444.6235714285714,446.7418,444.8907409375703,0.033947111237574275
2023-08-02,444.6,445.425,441.975,444.1,1000000,44.68892261001524,-0.6749785982218555,-0.7626372657758157,0.08765866755396023,444.52475000000004,446.51670084223616,442.5327991577639,444.6771428571428,444.57595238095246,446.7118,444.7690884856364,0.033850723927558085
2023-08-03,444.1,445.71,443.655,444.51,1000000,45.597014925372854,-0.645648210882996,-0.7392394547972517,0.09359124391425577,444.47025,446.39690643018946,442.5435935698106,444.62142857142857,444.5240476190477,446.68899999999996,444.7292287186154,0.0340688477911306
2023-08-04,445.15,446.265,444.405,445.4,1000000,51.97628458497995,-0.5443135973168296,-0.7002542833011673,0.15594068598433775,444.46025,446.3641586527155,442.55634134728444,444.6928571428572,444.51452380952384,446.70599999999996,444.8324243003669,0.03489390643425127
2023-08-07,445.4,447.755,444.915,446.855,1000000,68.39772007599782,-0.34264900153345934,-0.6287332269476258,0.28608422541416645,444.64799999999997,446.72025633447697,442.57574366552296,445.015,444.5742857142857,446.7575,445.1435897926182,0.029901960140611628
2023-08-08,446.855,447.065,444.755,446.605,1000000,67.12243629583598,-0.2006878623694206,-0.5431241540319848,0.3424362916625642,444.87575,446.7361695197494,443.01533048025055,445.23857142857145,444.7411904761904,446.7436,445.3684221322154,0.028306942593425245
2023-08-09,446.605,447.065,444.695,445.37,1000000,55.80865603644638,-0.185696224991716,-0.471638568223931,0.285942343232215,445.00425000000007,446.59672002780746,443.4117799721927,445.34857142857146,444.8992857142857,446.6989,445.36866488110536,0.030202411274935857
2023-08-10,446.1,446.155,444.615,445.3,1000000,49.358974358974585,-0.17741848943950345,-0.4127945524670455,0.23537606302754205,445.02924999999993,446.62391635678586,443.434583643214,445.4485714285715,445.0183333333333,446.6258,445.358101053243,0.025759314616810757
2023-08-11,445.3,447.215,444.93,446.605,1000000,53.25443786982256,-0.06480865686222614,-0.34319737334608164,0.2783887164838555,445.10450000000003,446.84828867623344,443.3607113237666,445.80642857142857,445.10428571428577,446.58279999999996,445.5499316604364,0.027651522971235874
2023-08-14,446.605,450.45,446.33,450.105,1000000,74.10838351088495,0.30335925933781027,-0.21388604680930326,0.5172453061471135,445.3547500000001,448.190472269452,442.51902773054815,446.6057142857143,445.34261904761905,446.61580000000004,446.2507114049847,0.03876948186558597
2023-08-15,449.95,452.48,447.89,452.11,1000000,78.16406250000024,0.748295840299761,-0.021449669387490405,0.7697455096872514,445.76275000000004,449.82870813140136,441.6967918685987,447.5642857142857,445.67642857142863,446.70490000000007,447.15214041960246,0.03924185425057772
2023-08-16,452.11,460.25,451.095,459.41,1000000,87.39898989898988,1.6707014710784733,0.31698055870570235,1.353720912372771,446.54075,453.7811369299044,439.3003630700956,449.35785714285714,446.4126190476191,446.9801,449.0379649704328,0.06650118731042057
2023-08-17,459.41,467.11,457.96,462.61,1000000,88.9406028368794,2.629615267602219,0.7795075004850056,1.8501077671172133,447.45374999999996,457.56638143171347,437.34111856828645,451.64428571428573,447.30595238095236,447.3393,451.125970359597,0.06897907046675845
2023-08-18,462.61,463.765,453.25,454.31,1000000,65.95989480604861,2.6888256179544214,1.1613711239788889,1.5274544939755326,447.89925000000005,458.4082047154093,437.3902952845908,452.92142857142863,447.78023809523813,447.4924,451.6158210735051,0.09884601127135659
2023-08-21,454.31,455.11,450.105,454.61,1000000,66.2923177083333,2.728505230134033,1.4747979452099176,1.2537072849241153,448.32699999999994,459.20967207899525,437.44432792100463,454.25142857142856,448.2188095238095,447.6325,452.07646398527356,0.09883770141938948
2023-08-22,454.61,455.11,452.375,453.61,1000000,65.23062139654064,2.64872708890573,1.7095837739490802,0.9391433149566497,448.7625,459.7641953239034,437.7608046760966,455.2521428571428,448.5785714285714,447.7316,452.3123926029238,0.09866116191993356
2023-08-23,453.61,464.415,453.215,461.61,1000000,72.03040453491369,3.1942145612891863,2.0065099314171015,1.1877046298720848,449.59800000000007,461.83345598487836,437.3625440151218,456.8957142857143,449.37428571428575,447.9547,453.74279374093555,0.11485112419185002
2023-08-24,461.61,465.31,456.1,459.61,1000000,67.79809619238478,3.4256453210051063,2.290337009334703,1.1353083116704035,450.34849999999994,463.12265528157906,437.57434471842083,457.9671428571429,450.0747619047619,448.0797,454.6454408577147,0.11664616261378019
2023-08-25,459.61,464.815,457.745,464.61,1000000,70.42447946623719,3.966787422537436,2.62562709197525,1.3411603305621864,451.32700000000006,465.32821363160707,437.32578636839304,458.71,451.02761904761905,448.40880000000004,456.1784499565278,0.12106020364027374
2023-08-28,465.1,466.17,462.4,463.81,1000000,69.54447347495167,4.28173593601673,2.956848860783546,1.324887075233184,452.2875,466.96496554200854,437.6100344579915,458.88142857142856,451.9214285714286,448.7119,457.3525345786004,0.12134251371764318
2023-08-29,463.81,464.155,459.98,462.61,1000000,69.59981809913597,4.383969262121411,3.2422729410511195,1.1416963210702917,453.188,468.08781504653865,438.2881849534613,460.0671428571428,452.7790476190477,448.994,458.16137541266187,0.1222929231910682
2023-08-30,462.61,462.61,462.61,462.61,1000000,69.7107720337053,4.41410683371771,3.476639719584438,0.9374671141332724,454.11350000000004,468.9357638728299,439.2912361271702,461.21000000000004,453.6366666666667,449.27310000000006,458.84577919532927,0.12197465894260791
2023-08-31,462.61,462.61,457.49,458.36,1000000,62.54401878134669,4.0483843404246045,3.590988643752471,0.4573956966721333,454.8059999999999,469.02079644225495,440.5912035577449,461.8885714285715,454.31571428571425,449.4902,458.7710439345094,0.12835025221744512
2023-09-01,458.36,458.735,454.595,457.86,1000000,58.84163721354462,3.6758281494921334,3.6079565449004036,0.0678716045917298,455.429,468.98495483833426,441.8730451616657,461.3528571428572,454.95142857142855,449.6813,458.6308833292003,0.1286800961167065
2023-09-04,457.86,463.11,457.62,458.61,1000000,57.62910798122065,3.401878676260253,3.5667409711723734,-0.16486229491212034,456.01675000000006,469.0153318153574,443.0181681846427,461.21,455.5804761904762,449.8515,458.62767050932337,0.1284984268396878
2023-09-05,458.61,461.15,457.8,460.71,1000000,51.73796791443844,3.3159994174458802,3.516592660427075,-0.20059324298119474,456.72200000000004,469.085553142839,444.3584468571611,460.65285714285716,456.2402380952381,450.0561,458.94802889250434,0.12879039053501054
2023-09-06,460.35,464.14,459.535,463.61,1000000,51.34770889487871,3.442264962050672,3.5017271207517946,-0.059462158701122814,457.634,469.13241755702956,446.1355824429705,460.62428571428575,457.05000000000007,450.3187,459.6652552167344,0.12874467621213215
2023-09-07,463.61,465.98,463.1,465.86,1000000,68.59903381642513,3.6814500472874556,3.537671706058927,0.14377834122852873,458.6620000000001,469.14927017814904,448.17472982185114,461.08857142857147,458.02571428571434,450.55369999999994,460.61829287569833,0.12883890074230925
2023-09-08,465.81,467.81,463.995,464.36,1000000,65.11627906976744,3.7072338029882417,3.5715841254447898,0.13564967754345192,459.54974999999996,468.65443270206504,450.4450672979349,461.3385714285714,458.93333333333334,450.82379999999995,461.19394012559087,0.13027544461796325
2023-09-11,464.36,466.21,460.51,462.15,1000000,62.76150627615056,3.50889077622395,3.559045455600622,-0.05015467937667184,460.15200000000004,468.1527410183137,452.1512589816864,461.88,459.67357142857145,451.0997,461.3410262601153,0.1304412930851558
2023-09-12,462.46,464.22,458.25,463.31,1000000,53.193087903831675,3.4060420711953157,3.528444778719561,-0.12240270752424554,460.712,467.8657037885811,453.5582962114189,462.65857142857146,460.302380952381,451.46389999999997,461.64394529702065,0.13001004651320328
2023-09-13,463.31,466.62,461.68,465.65,1000000,61.201780415430186,3.473313973851532,3.517418617745956,-0.04410464389442392,461.024,468.4766615521268,453.5713384478732,463.6642857142857,460.9471428571428,451.8649,462.26026140517126,0.11862196375416334
2023-09-14,465.86,467.44,464.29,465.7,1000000,52.47614720581548,3.490426558851766,3.512020205967118,-0.021593647115352166,461.1785000000001,468.8931129964007,453.4638870035995,464.3771428571428,461.24666666666667,452.2669,462.7894519582219,0.11629367959963889
2023-09-15,465.61,468.61,465.11,468.11,1000000,59.102455546147326,3.656307626201226,3.5408776900139403,0.1154299361872857,461.8684999999999,469.4641338566464,454.27286614335344,465.02,461.50857142857143,452.7171000000001,463.60799781080317,0.09505680619580686
2023-09-18,468.41,473.63,467.635,473.0,1000000,69.02233614060776,4.134689572116542,3.659640066434461,0.4750495056820814,462.788,471.10234676359414,454.4736532364059,466.03999999999996,462.39857142857136,453.31510000000003,465.05292122452573,0.10010377207388446
2023-09-19,473.0,473.555,469.475,471.21,1000000,64.7766323024054,4.319579249718402,3.7916279030912494,0.5279513466271522,463.668,471.6094451820166,455.7265548179834,467.0185714285714,463.1890476190477,453.8983,466.00016411306024,0.10113896591740743
2023-09-20,471.21,474.68,470.61,473.56,1000000,77.94117647058812,4.602674247842742,3.953837172041548,0.6488370758011941,464.2655,473.28060189100995,455.25039810899,468.6485714285714,464.13904761904763,454.5135000000001,467.1632157879741,0.08350555761424755
2023-09-21,473.56,478.23,473.125,477.61,1000000,82.11382113821126,5.095097118192655,4.18208916127177,0.9130079569208851,465.16550000000007,475.6911008204572,454.6398991795429,470.6914285714286,464.9009523809524,455.16970000000003,468.770413359055,0.08451415222211232
2023-09-22,477.36,477.61,473.26,473.55,1000000,71.93188490898407,5.098960083644101,4.365463345746236,0.7334967378978652,465.6125,476.7786082604568,454.44639173954323,471.82,465.56476190476195,455.73870000000005,469.5057343807389,0.08530890309444106
2023-09-25,474.36,475.65,471.895,473.6,1000000,70.13433302093092,5.04786742029529,4.5019441606560475,0.5459232596392427,466.10200000000003,477.7819271807405,454.42207281925954,472.9485714285715,465.99285714285713,456.30870000000004,470.13562139908674,0.08478995589299772
2023-09-26,473.6,479.715,473.57,479.25,1000000,72.49712313003444,5.4010242519132134,4.681760178907481,0.719264073005732,466.934,479.8697088793216,453.99829112067846,474.54,466.7280952380953,457.0147,471.5378334915349,0.09187396630300661
2023-09-27,479.11,486.21,477.985,479.01,1000000,70.07633587786249,5.597018644184686,4.864811871962923,0.7322067722217636,467.754,481.5839026141121,453.92409738588793,475.3985714285714,467.50904761904764,457.7179,472.6873975697603,0.09202004568616272
2023-09-28,479.01,483.145,472.47,474.51,1000000,64.19580419580412,5.327817456999242,4.957412988970187,0.37040446802905436,468.5615000000001,481.9611830677381,455.16181693226207,475.87,468.0757142857143,458.3211,472.96779794364335,0.09234957642914444
2023-09-29,474.51,478.295,473.065,477.91,1000000,71.33188955062263,5.327414048725757,5.0314132009213015,0.29600084780445535,469.564,482.5873949814226,456.5406050185774,476.49142857142857,469.0066666666667,458.97130000000004,473.7281367215444,0.0936235988291291
2023-10-02,477.91,481.06,474.51,477.61,1000000,69.81707317073167,5.242455092970488,5.073621579331139,0.16883351363934906,470.51399999999995,482.93079575583585,458.09720424416406,476.49142857142857,469.9471428571428,459.60240000000005,474.3253464566914,0.09413575384676864
2023-10-03,477.71,480.61,475.695,476.86,1000000,66.25108727167294,5.056319670735149,5.070161197611942,-0.013841526876792187,471.3215,483.1398804661276,459.50311953387245,476.9642857142858,470.81619047619046,460.24160000000006,474.7152931556619,0.09447336472696144
2023-10-04,477.11,478.56,475.37,477.25,1000000,66.58053402239446,4.883976309488332,5.03292421998722,-0.14894791049888756,472.0035,483.5185195282893,460.48848047171066,477.4857142857143,471.60380952380956,460.8886,475.1052480547909,0.09296025382588674
2023-10-05,477.21,478.635,476.845,478.21,1000000,65.12881965248644,4.769872806408955,4.980313937271568,-0.21044113086261262,472.621,484.0732475845087,461.16875241549127,477.3371428571428,472.29904761904766,461.56080000000003,475.5829022002076,0.09213097599653515
2023-10-06,478.21,480.135,477.05,477.71,1000000,58.12349085891682,4.586231910191202,4.901497531855495,-0.3152656216642926,473.2885,484.25950537541627,462.31749462458373,477.15142857142854,472.8633333333333,462.2142,475.9101480155603,0.09102500343601061
2023-10-09,477.71,478.83,476.045,477.02,1000000,60.415919684474716,4.335046228992724,4.788207271282941,-0.45316104229021725,474.032,483.77097346800844,464.29302653199153,477.50999999999993,473.4661904761905,462.86260000000004,476.08089447470485,0.08876624090824292
2023-10-10,478.81,478.935,476.375,477.36,1000000,57.341576506955185,4.11596860151252,4.653759537328857,-0.5377909358163366,474.7345,483.1546549554466,466.3143450445535,477.43142857142857,474.1904761904762,463.51779999999997,476.2776799401349,0.08875099126212851
2023-10-11,477.36,477.96,475.86,477.36,1000000,49.4273934951901,3.897420960592001,4.502491821981486,-0.6050708613894846,475.32,482.63658821842137,468.0034117815786,477.3957142857143,474.85952380952375,464.18300000000005,476.44419071857567,0.08788488436665325
2023-10-12,477.36,477.485,475.05,476.045,1000000,56.53654702646057,3.576878837812842,4.317369225147758,-0.7404903873349156,475.8372499999999,481.5847340948976,470.08976590510224,477.2792857142857,475.3545238095238,464.81370000000004,476.38277676187175,0.08896212358385565
2023-10-13,476.36,477.915,475.61,476.96,1000000,58.421052631578846,3.3579711480249443,4.1254896097231954,-0.7675184616982511,476.27975000000004,480.74112868118056,471.8183713188195,477.23785714285714,475.8907142857143,465.44489999999996,476.4715803369684,0.08773353470730888
2023-10-16,476.96,477.46,475.61,476.265,1000000,40.04668222740909,3.0927532013475343,3.9189423280480638,-0.8261891267005295,476.44300000000004,480.6295441092861,472.256455890714,476.96,476.2790476190477,466.0331,476.43979874666553,0.0805260235404918
